/ && GET,/cart && GET,/cart/checkout && POST,/product/[0-9][[:alnum:]]*$ && GET,/product/[a-zA-Z][[:alnum:]]*$ && GET,avg
18.43528375,31.169298533333333,25.506744066666666,21.53676863333333,35.5009438,131.85501685000003
20.312491041666664,34.3144522,28.86207278888889,23.709947049999997,39.0831843,145.1797580583333
22.208515208333335,37.49113246666667,32.251034877777776,25.904909116666666,42.7013327,158.63806469166667
29.148500000000002,45.34565784,37.27877673333333,29.307415839999997,49.88872799999999,190.29555739999998
31.408333333333335,48.83816420000001,40.77390449999999,31.564662533333337,53.73114,204.96851616666666
35.70632333333333,54.72109020666667,44.816949765000004,34.266264893333336,60.02434114,229.5128746133333
38.26750666666667,59.05356030666667,48.435849489999995,36.203986066666666,64.74338857333335,247.53580448000002
43.6262702,65.68820617333333,52.738742613333336,37.1150599,70.5195224,272.30306156000006
46.632271366666664,69.47139999999999,56.332657966666666,37.142269150000004,71.1599084,281.42480000000006
47.116,69.47139999999999,56.547310800000005,37.169739400000005,71.17983573333333,281.42480000000006
43.6824,70.8352,54.441199999999995,35.1125863,69.28813591111111,273.37680000000006
43.6824,70.8352,54.441199999999995,35.130769300000004,69.30132613333335,273.37680000000006
42.001,70.85159999999999,56.436,37.1087027025,73.08546979999998,279.52098
42.001,70.85159999999999,56.436,37.1259269625,73.095353,279.52098
41.099,70.4396,55.39079999999999,36.463619968,72.36280576000001,275.80517999999995
41.099,70.4396,55.39079999999999,36.477445571333334,72.37073882666667,275.80517999999995
41.099,70.4396,55.39079999999999,36.491733128,72.37893696,275.80517999999995
39.751,72.8674,56.30279999999999,37.33978,74.41279999999999,280.67378
39.751,72.8674,56.30279999999999,37.33978,74.41279999999999,280.67378
37.092999999999996,73.3918,57.233200000000004,37.11547999999999,73.72100000000002,278.55447999999996
37.092999999999996,73.3918,57.233200000000004,37.11547999999999,73.72100000000002,278.55447999999996
36.21575,73.8325,59.801,37.956599999999995,74.43475000000001,282.24060000000003
36.3246,74.1246,56.394800000000004,38.20708,75.3038,280.35488000000004
36.3246,74.1246,56.394800000000004,38.20708,75.3038,280.35488000000004
40.172,72.9364,55.029,36.799299999999995,72.2892,277.2259
40.172,72.9364,55.029,36.799299999999995,72.2892,277.2259
37.634,73.3676,55.971,37.4853,73.45020000000001,277.9081
37.634,73.3676,55.971,37.4853,73.45020000000001,277.9081
37.634,73.3676,55.971,37.4853,73.45020000000001,277.9081
39.78,72.9866544,55.9638,37.505900000000004,73.31580000000001,279.5445
39.78,73.00745483333334,55.9638,37.505900000000004,73.31580000000001,279.5445
38.278000000000006,71.38074756666668,53.88400000000002,37.903000000000006,74.2566,275.70760000000007
38.278000000000006,71.39114778333332,53.88400000000001,37.903,74.2566,275.7076
38.5846,71.1501217,57.2464,37.5672,72.8906,277.4484
38.5846,71.15705517777778,57.2464,37.5672,72.8906,277.4484
38.5846,71.16397536666666,57.2464,37.5672,72.8906,277.4484
37.2006,72.749578975,55.272999999999996,37.9184,73.7208,276.8688
37.2006,72.754781575,55.272999999999996,37.9184,73.7208,276.8688
38.9766,71.27323531333334,55.208999999999996,37.268,71.39,274.1256
38.9766,71.27740138,55.208999999999996,37.268,71.39,274.1256
38.9766,71.28156346,55.208999999999996,37.268,71.39,274.1256
34.6862,73.90580000000001,52.255799999999994,35.154199999999996,70.2454,266.2474
34.6862,73.90580000000001,52.255799999999994,35.154199999999996,70.2454,266.2474
38.273399999999995,71.329,55.7136,36.312400000000004,70.3448,271.97319999999996
38.273399999999995,71.329,55.7136,36.312400000000004,70.3448,271.97319999999996
36.682,72.495,52.9928,37.2618,73.2346,272.66619999999995
36.682,72.495,52.9928,37.2618,73.2346,272.66619999999995
