/ && GET,/cart && GET,/cart/checkout && POST,/product/[0-9][[:alnum:]]*$ && GET,/product/[a-zA-Z][[:alnum:]]*$ && GET,avg
6606.9943742879,1877.8274760383385,1973.7575371154833,1766.177777777778,1818.5164835164835,2130.9060178285686
6603.76209793537,1877.8274760383388,1973.555223434464,1766.1777777777775,1818.5164835164837,2131.0316755409
6601.066144473456,1877.8274760383385,1973.394368516384,1766.1777777777777,1818.5164835164835,2131.136708035978
6538.270390459886,1605.176348547718,1709.9272888356525,1576.4126984126985,1596.8045112781954,1911.218003580354
6537.164173073296,1605.1763485477177,1709.698267082037,1576.4126984126985,1596.8045112781954,1911.320990241201
6040.428500559749,1451.0501567398119,1553.6684825242667,1453.064652748066,1461.5846181949432,1755.7951944325741
6039.7324182434195,1451.0501567398119,1553.410216181357,1452.3861601796493,1461.1342663676592,1755.8413152772887
4761.6620974651005,1467.6785714285713,1575.2006913282614,1482.1720064285164,1488.4029523775055,1751.0870366057386
4761.404897787712,1467.6785714285713,1575.0220205216494,1481.8638326090188,1488.049286243434,1751.1056691832414
4761.177177769018,1467.6785714285716,1574.8663765188476,1481.5911560191223,1487.7362060882015,1751.122172644274
4115.140504418424,1408.4086134453783,1528.4255449976358,1436.8377848165487,1434.5601864332655,1670.5001455320794
4115.086337036382,1408.408613445378,1528.2940015050615,1436.7016212693352,1434.401925346668,1670.5132500495652
3872.030025186758,1377.1898966839806,1490.625063363872,1408.3887025656672,1402.0417326533052,1608.4969989096585
3881.820477127548,1377.0278117770138,1490.5219929172079,1427.8731669444091,1402.3893279539502,1608.9436138439287
3864.1623698484377,1334.7854215566895,1452.2230429898218,1343.4242148208941,1365.3390362158116,1575.128206892582
3882.6392761904754,1320.5820817412437,1449.5582290471284,1343.1801406900506,1334.055601436676,1554.811227989938
3918.499999999999,1308.6076986076985,1426.7007780984097,1342.927480607807,1333.9420445635692,1554.811227989938
3371.6124661246613,1190.9181331293037,1301.8228105906314,1194.829851149201,1198.9499722083697,1391.1051210025928
3371.6124661246613,1190.9181331293037,1301.8228105906314,1194.6777205374353,1198.8764406621046,1391.1051210025928
3213.4374999999995,1084.8074127906978,1183.0687318489836,1109.9520517356834,1116.5704053690672,1292.6526553208937
3213.4374999999995,1084.8074127906978,1183.0687318489836,1109.766108376654,1116.5154822938073,1292.6526553208937
3213.4374999999995,1084.8074127906978,1183.0687318489836,1109.5826402536165,1116.4612655607789,1292.6526553208937
2899.81662591687,1067.3998569384835,1166.607142857143,1092.7281414644788,1104.5773874495542,1254.2663684424563
2899.81662591687,1067.3998569384835,1166.607142857143,1092.5752801725844,1104.531976678334,1254.2663684424563
2591.685779816514,1080.6884315117104,1213.608910891089,1106.5091937765205,1115.4705459770116,1254.2283003633427
2591.685779816514,1080.6884315117104,1213.608910891089,1106.5091937765205,1115.4705459770116,1254.2283003633427
2692.599502487562,989.2326057298773,1113.7335216572505,1002.606711409396,1015.6668946648427,1157.7325287132567
2692.599502487562,989.2326057298773,1113.7335216572505,1002.606711409396,1015.6668946648427,1157.7325287132567
2692.599502487562,989.2326057298773,1113.7335216572505,1002.606711409396,1015.6668946648427,1157.7325287132567
2760.7071960297762,944.6933985908973,1068.8163816381636,954.3832258064514,965.9187045604759,1116.2253866465483
2760.7071960297762,944.581570092674,1068.8163816381636,954.3832258064514,965.9187045604759,1116.2253866465483
2791.190476190476,903.6121065830786,1023.3702677747,912.7816901408452,926.520737327189,1084.9976490502163
2791.190476190476,903.5619242543271,1023.3702677747,912.7816901408452,926.520737327189,1084.9976490502163
2563.174418604651,873.8826727464583,994.9284436493738,871.3430521091813,887.6696542893725,1035.0333760058522
2563.174418604651,873.8521049651566,994.9284436493738,871.3430521091813,887.6696542893725,1035.0333760058522
2563.174418604651,873.8219326180282,994.9284436493738,871.3430521091813,887.6696542893725,1035.0333760058522
2534.623529411764,854.9231589705586,969.6969696969696,849.6525215252151,863.4213876511775,1009.4959165154265
2534.623529411764,854.9018037408395,969.6969696969696,849.6525215252151,863.4213876511775,1009.4959165154265
2380.8278145695363,858.2112260706999,996.5241128298453,867.3595505617978,866.0400516795866,1016.4553472987874
2380.8278145695363,858.1936940972687,996.5241128298453,867.3595505617978,866.0400516795866,1016.4553472987874
2380.8278145695363,858.1762057126298,996.5241128298453,867.3595505617978,866.0400516795866,1016.4553472987874
2157.612419700214,932.1036774571478,1055.2247191011236,910.1261620185924,915.2488231338266,1057.4668686103748
2157.612419700214,932.0857073671913,1055.2247191011236,910.1261620185924,915.2488231338266,1057.4668686103748
2198.416149068323,918.9104657519645,1101.2607040913415,941.9528178243775,932.6897246474143,1079.8585532561228
2198.416149068323,918.8952796407626,1101.2607040913415,941.9528178243775,932.6897246474143,1079.8585532561228
2034.9396378269616,971.6262424515979,1149.4267198404784,1008.9772727272727,1003.5057862491491,1122.469600463231
2034.9396378269616,971.6111428780866,1149.4267198404784,1008.9772727272727,1003.5057862491491,1122.469600463231
2034.9396378269616,971.596037026883,1149.4267198404784,1008.9772727272727,1003.5057862491491,1122.469600463231
1885.4822834645668,1001.9448275862069,1258.5860655737704,1057.9793103448276,1052.4541607898448,1161.7963364191453
1885.4822834645668,1001.9448275862069,1258.5860655737704,1057.9793103448276,1052.4541607898448,1161.7963364191453
1837.8443113772455,1014.3445435827041,1254.7272727272727,1058.2479224376732,1051.5468639887245,1158.781685989389
1837.8443113772455,1014.3445435827041,1254.7272727272727,1058.2479224376732,1051.5468639887245,1158.781685989389
1837.8443113772455,1014.3445435827041,1254.7272727272727,1058.2479224376732,1051.5468639887245,1158.781685989389
1874.9705304518661,1009.0862422997947,1251.6032064128258,1062.3743016759774,1051.3241525423728,1162.1705882352942
1874.9705304518661,1009.0862422997947,1251.6032064128258,1062.3743016759774,1051.3241525423728,1162.1705882352942
1868.96484375,1009.0330350997934,1257.9254783484391,1069.8519040902681,1052.4627923458538,1164.967506892477
1868.96484375,1009.0330350997934,1257.9254783484391,1069.8519040902681,1052.4627923458538,1164.967506892477
1801.525590551181,1038.6787920384352,1285.5353535353536,1086.3128491620112,1085.2814919071077,1182.481343283582
1801.525590551181,1038.6787920384352,1285.5353535353536,1086.3128491620112,1085.2814919071077,1182.481343283582
1801.525590551181,1038.6787920384352,1285.5353535353536,1086.3128491620112,1085.2814919071077,1182.481343283582
1959.5030425963487,940.1168224299066,1182.9878618113912,1008.2156862745098,995.4765100671141,1108.8687229640775
1959.5030425963487,940.1168224299066,1182.9878618113912,1008.2156862745098,995.4765100671141,1108.8687229640775
1995.573593073593,919.1447789878283,1058.0821299638988,938.1169665809767,939.3155149934811,1047.190887378284
